#  Angle     X        Y        Z
  32.556  216.000   47.000  107.000
  33.531  132.000   73.000   45.000
  32.346  136.000  114.000   74.000
  28.491  135.000  216.000  235.000
  38.203  137.000  175.000   31.000
  34.806   15.000   57.000   19.000
  31.832  124.000  193.000  277.000
  36.296  252.000   82.000   75.000
  31.630   99.000  233.000   75.000
  30.418  258.000  115.000  278.000
  40.083   77.000  169.000  139.000
  32.226  279.000  177.000  272.000
  35.717  233.000  239.000   54.000
  34.010  113.000  205.000  253.000
  35.943  113.000  158.000   92.000
  35.730   81.000   21.000  160.000
  34.781  166.000  145.000  131.000
  34.241   18.000  210.000   86.000
  31.467   40.000  261.000  285.000
  33.549  146.000  227.000  261.000
  31.777  291.000   90.000  140.000
  31.504   11.000   63.000  290.000
  35.799  177.000  205.000  209.000
  35.977  121.000   74.000  126.000
  26.141   21.000  199.000   68.000
  26.999  236.000   11.000  290.000
  31.401   82.000  163.000   42.000
  29.475  263.000   90.000  282.000
  31.568   43.000   85.000   63.000
  31.347   94.000  186.000   76.000
  31.807   97.000  119.000  152.000
  31.677  232.000  267.000  118.000
  32.828  212.000   13.000  274.000
  31.420   43.000  100.000  226.000
  34.097  120.000  220.000  260.000
  35.213   79.000  228.000  224.000
  35.822  236.000   12.000  291.000
  30.581   38.000   49.000   47.000
  34.198  275.000  208.000  270.000
  32.733  133.000  259.000  172.000
  34.478  233.000  155.000  177.000
  31.246  146.000  125.000  193.000
  33.257  209.000   56.000  136.000
  34.368   83.000   75.000   28.000
  33.097   39.000  102.000   22.000
  33.936  122.000   49.000  227.000
  34.459  280.000  162.000  255.000
  29.278  116.000   36.000   66.000
  33.852  266.000   44.000  149.000
  36.128  184.000  217.000  124.000
  35.112   48.000   31.000  213.000
  31.357  178.000   82.000   74.000
  31.095  209.000   60.000  137.000
  31.078  205.000   12.000  211.000
  29.725  146.000  113.000  220.000
  31.601   91.000  131.000   38.000
  35.052  122.000  108.000   77.000
  36.690   35.000   81.000   67.000
  34.486  189.000   45.000   28.000
  32.583  125.000  256.000  105.000
  33.013  267.000  194.000  186.000
  29.042  284.000  221.000   87.000
  34.492  238.000   22.000   23.000
  33.148  164.000  219.000  165.000
  30.631  110.000   74.000   42.000
  35.599  175.000  206.000  203.000
  30.147  269.000   25.000  139.000
  34.491  273.000  147.000   15.000
  34.630  224.000  226.000  256.000
  30.972  167.000   66.000   89.000
  34.968  208.000  240.000   80.000
  29.810   53.000   86.000  157.000
  33.029  161.000  285.000  167.000
  36.786  195.000  272.000  153.000
  34.753   27.000  190.000  162.000
  30.845  268.000  192.000  187.000
  33.996  153.000  180.000  253.000
  27.364  121.000  243.000  290.000
  31.532  210.000  185.000  268.000
  33.297  112.000   74.000   50.000
  33.044  251.000  120.000  153.000
  32.662   18.000  184.000   38.000
  30.717  105.000  157.000  124.000
  35.555   63.000   67.000  255.000
  31.942   67.000  163.000   19.000
  34.098    9.000  161.000  256.000
  34.432  254.000   71.000  145.000
  34.045  202.000   10.000  106.000
  33.395  103.000  270.000   26.000
  33.671   35.000  234.000  249.000
  34.821  248.000  102.000   22.000
  29.936  151.000  262.000  117.000
  31.226  211.000   62.000   56.000
  35.463  266.000   27.000   64.000
  31.904  242.000   86.000  155.000
  30.486  191.000  260.000  105.000
  34.106  206.000   64.000  208.000
  30.969  129.000   11.000  270.000
  34.178  220.000   82.000  140.000
  34.137  232.000  201.000  274.000
  32.813   37.000  242.000  189.000
  33.607  205.000  229.000  136.000
  34.193  178.000   90.000  272.000
  32.525  173.000  186.000   68.000
  28.425  132.000  289.000  144.000
  29.288   16.000  179.000  275.000
  34.730  229.000  234.000  262.000
  34.603  140.000   45.000  215.000
  34.712  164.000  206.000  285.000
  33.045  273.000  267.000  177.000
  34.777  166.000   83.000  276.000
  32.152   37.000  129.000  103.000
  30.373  114.000  245.000  218.000
  34.593  169.000  125.000   30.000
  36.314  227.000  140.000   62.000
  33.456  168.000  199.000  272.000
  32.486  190.000  249.000  131.000
  35.565  126.000  291.000   66.000
  32.468   12.000  182.000  161.000
  32.668  282.000  172.000  267.000
  32.188  228.000  278.000  112.000
  31.370  173.000  287.000   89.000
  32.581   46.000  211.000  212.000
  34.806  164.000   96.000  163.000
  34.034  112.000  113.000   33.000
  26.496   73.000  186.000  284.000
  30.788  265.000  124.000  149.000
  35.944  217.000   12.000  276.000
  31.807   12.000   89.000  131.000
  37.325   16.000   63.000  104.000
  32.512  161.000  284.000  165.000
  34.417  136.000   11.000  240.000
  35.407  188.000   53.000   20.000
  32.623  235.000   40.000  151.000
  33.491  170.000  175.000  168.000
  36.610  117.000  177.000   44.000
  34.228  260.000  183.000  200.000
  33.484  170.000  203.000  203.000
  34.577  175.000   62.000  153.000
  34.240  270.000  205.000  125.000
  33.373  128.000  163.000  238.000
  32.182  262.000   32.000   84.000
  37.150   46.000  152.000   91.000
  29.976  291.000   57.000  201.000
  34.687  128.000  164.000   41.000
  35.477   96.000  123.000  148.000
  33.827  117.000  244.000  213.000
  35.179  152.000  126.000  212.000
  34.554  167.000  203.000  184.000
  30.157  232.000   91.000  134.000
  33.362   63.000   65.000  255.000
  33.823   43.000   52.000   49.000
  35.985  165.000  120.000   19.000
  34.444  235.000   25.000   23.000
  33.511  168.000  230.000   82.000
  31.344   48.000   19.000  160.000
  31.165  203.000  282.000   52.000
  34.048   81.000  231.000  227.000
  34.891  285.000  227.000   61.000
  35.856  111.000  118.000   34.000
  35.361  101.000   65.000  148.000
  36.470  131.000  221.000  222.000
  30.874   20.000  172.000  158.000
  33.010  286.000  277.000  108.000
  34.731  223.000  271.000    9.000
  29.144   98.000  180.000   80.000
  35.344  207.000  152.000   17.000
  34.203  275.000   87.000   79.000
  35.459  268.000  142.000  107.000
  35.669  267.000  181.000  112.000
  36.553   79.000   63.000  234.000
  34.131  164.000  236.000  172.000
  34.433   41.000   88.000   58.000
  32.589  157.000  201.000  235.000
  37.874  263.000  228.000   60.000
  34.526   43.000   45.000  206.000
  33.893  258.000    9.000   50.000
  37.172   13.000  130.000  169.000
  30.072  237.000   30.000  241.000
  31.289   69.000  279.000   71.000
  31.690  178.000  251.000  139.000
  33.447  211.000   90.000  235.000
  30.595   41.000  141.000   55.000
  38.852  288.000  198.000  262.000
  34.775  246.000  158.000  217.000
  29.373   32.000  160.000  196.000
  33.828   56.000   42.000  127.000
  34.591  153.000  271.000  125.000
  33.184  181.000   84.000  156.000
  34.018   18.000  210.000   87.000
  32.563  141.000  285.000  184.000
  36.075   11.000  223.000  226.000
  34.651   21.000  203.000   84.000
  32.416  247.000  285.000  244.000
  31.489   92.000  281.000   56.000
  30.121  190.000  125.000  160.000
  35.288  261.000   38.000  166.000
  34.395  283.000  256.000   57.000
  34.544  129.000  271.000   96.000
  36.639   35.000   85.000  265.000
  35.408  141.000  228.000  257.000
  32.453  114.000  147.000  127.000
  33.193  178.000  268.000  278.000
  29.430  123.000   18.000  222.000
  32.396   94.000  203.000  173.000
  31.654  110.000  174.000  277.000
  35.590  256.000  104.000   35.000
  33.391  266.000  270.000   99.000
  33.773  184.000   38.000  241.000
  28.324  214.000   26.000   92.000
  33.490   85.000  136.000  132.000
  35.730   71.000   37.000   41.000
  33.874  236.000  111.000  241.000
  33.311  188.000   80.000  278.000
  32.204  137.000  219.000   12.000
  28.674  261.000  120.000  275.000
  34.968   91.000  133.000   38.000
  38.012  220.000  265.000  135.000
  34.639  180.000  211.000   81.000
  33.961  119.000   13.000   59.000
  33.970  174.000  185.000   74.000
  38.247  236.000   50.000  207.000
  34.698   80.000   65.000   46.000
  30.127  188.000  291.000  185.000
  30.239  180.000  253.000  114.000
  27.665   91.000  279.000   56.000
  33.449  112.000   92.000   46.000
  34.404   15.000  178.000  166.000
  35.910  108.000  179.000  280.000
  32.897  189.000  236.000   97.000
  35.133   69.000  190.000  158.000
  34.014  262.000  193.000   38.000
  32.809  254.000   19.000   55.000
  34.446  219.000   93.000  143.000
  34.242  102.000   47.000  255.000
  34.982  210.000   59.000  165.000
  34.181  288.000   27.000   15.000
  32.937  279.000  270.000  203.000
  36.694  116.000  142.000  195.000
  35.284  182.000   67.000   87.000
  40.472  151.000  190.000  207.000
  25.933  102.000   43.000  255.000
  30.271  233.000  266.000  187.000
  32.102  213.000  252.000  143.000
  37.123  113.000  205.000  254.000
  32.674  114.000  174.000  200.000
  25.442  112.000   10.000   61.000
  33.053  214.000   34.000   28.000
  35.899  117.000  109.000   77.000
  32.642   64.000  209.000   49.000
  35.604  268.000  141.000  117.000
  26.636  217.000   42.000  121.000
  34.736  205.000   12.000  210.000
  35.309  281.000  252.000   65.000
  32.420  170.000  189.000  194.000
  33.843   15.000  171.000  220.000
  33.487   62.000  137.000  142.000
  30.526  147.000  144.000   96.000
  36.015  185.000   22.000   71.000
  33.061  200.000  118.000  113.000
  34.242  188.000  254.000  130.000
  33.166   34.000   40.000   72.000
  30.385  206.000  268.000   18.000
  34.553  104.000   66.000  210.000
  33.764  139.000  175.000  229.000
  35.829  208.000   56.000  210.000
  32.967  165.000  173.000  271.000
  35.353  144.000  110.000  218.000
  35.013   18.000  159.000  243.000
  29.241  199.000  126.000   58.000
  25.220  271.000  215.000  192.000
  32.691   30.000  288.000  271.000
  35.975   56.000  284.000  115.000
  35.731  271.000  266.000  179.000
  34.687  208.000   36.000   79.000
  26.364  269.000  248.000  110.000
  33.152  262.000   22.000  242.000
  31.827   66.000  148.000  144.000
  35.443  215.000  105.000  182.000
  33.746  152.000  254.000  141.000
  32.857   36.000  227.000   85.000
  35.031   23.000  154.000  244.000
  35.613  162.000  225.000  165.000
  35.306  150.000  136.000  281.000
  34.057  107.000  231.000  244.000
  32.237   61.000  134.000  141.000
  32.046  267.000  189.000  187.000
  30.624  248.000   23.000  285.000
  33.605   11.000  106.000  106.000
  33.335   34.000   93.000  192.000
  33.404  141.000   15.000  276.000
  32.107  181.000  287.000  184.000
  31.606  159.000  237.000   68.000
  33.426  102.000   90.000   91.000
  30.525   73.000   23.000   91.000
  32.492    9.000  161.000  257.000
  32.001   36.000   72.000   53.000
  32.800  287.000   81.000  135.000
  35.275   52.000   15.000   94.000
  32.489  289.000   50.000  257.000
  32.349  258.000   79.000  117.000
  28.182  208.000  246.000  148.000
  26.354   66.000  286.000  166.000
  29.426  142.000   73.000  196.000
  28.262  110.000   28.000   91.000
  31.102   19.000  128.000  135.000
  32.826  228.000  138.000  169.000
  32.264  254.000   26.000   56.000
  34.246  118.000    9.000   52.000
  34.997   23.000  232.000   57.000
  34.658   52.000  212.000  262.000
  35.290  256.000  288.000  174.000
  32.385  192.000   57.000   11.000
  30.233  266.000   98.000  147.000
  32.756  154.000   89.000  200.000
  35.254  184.000   19.000  256.000
  22.965  181.000   76.000  213.000
  32.591   19.000  230.000   46.000
  32.326  214.000  163.000  221.000
  30.183   65.000   65.000  271.000
  31.165  257.000  240.000   58.000
  37.718  161.000  212.000   90.000
  34.839   74.000  259.000   20.000
  35.447   19.000   86.000  106.000
  32.591  140.000   78.000  198.000
  35.296  134.000  219.000  225.000
  32.125  146.000  123.000  275.000
  34.375  177.000  261.000  289.000
  26.271   46.000  213.000  205.000
  31.962  179.000  268.000   33.000
  35.638  203.000  159.000   12.000
  33.290  181.000  237.000  273.000
  32.173   96.000   42.000  244.000
  31.854  106.000   96.000  129.000
  31.402   62.000   71.000  274.000
  31.488  183.000  109.000   45.000
  36.600  251.000  156.000   64.000
  33.729  145.000  233.000  253.000
  30.195  170.000   74.000   61.000
  34.699  253.000  213.000   94.000
  35.331  255.000   38.000   54.000
  34.657  116.000   37.000   64.000
  33.613  288.000   26.000   15.000
  34.940   51.000   57.000  156.000
  34.022  146.000   70.000  226.000
  33.653  267.000  165.000  139.000
  32.334  100.000  274.000  175.000
  31.224   15.000   54.000  102.000
  39.141  221.000  177.000   13.000
  34.355  282.000  130.000  105.000
  32.264   45.000  109.000  260.000
  31.704   33.000  105.000   49.000
  34.538  261.000   15.000  209.000
  32.135  286.000  150.000  255.000
  33.912  193.000  113.000  276.000
  32.753   50.000  286.000  190.000
  34.658  187.000   73.000  259.000
  29.644   35.000   48.000   67.000
  34.693   88.000  261.000  251.000
  32.047  118.000  177.000   45.000
  37.056  187.000  224.000  191.000
  37.934  273.000  179.000  128.000
  30.102   31.000   35.000  277.000
  34.384  192.000  153.000  210.000
  34.663  221.000  251.000   54.000
  33.880  181.000  245.000  122.000
  33.428   71.000  161.000   26.000
  33.499  275.000  164.000   65.000
  34.735  265.000  271.000  181.000
  34.260   40.000  184.000  259.000
  35.705  139.000   73.000  191.000
  32.669  277.000   75.000   51.000
  35.505   15.000  166.000   35.000
  33.566  265.000  175.000  127.000
  31.900  282.000  170.000  267.000
  32.899  274.000  255.000  116.000
  34.671  133.000  259.000   43.000
  34.092  230.000  252.000  124.000
  32.931   48.000  100.000  261.000
  34.265  153.000  204.000   61.000
  32.801  181.000  224.000  134.000
  31.719   62.000  227.000  287.000
  38.436  181.000  132.000   88.000
  33.252   38.000   75.000   65.000
  31.680   66.000  194.000   82.000
  33.402  263.000  262.000   23.000
  32.538   52.000   46.000  140.000
  28.981   23.000  212.000   86.000
  34.386   94.000  291.000  273.000
  32.901  126.000  192.000  275.000
  33.754  259.000  105.000  131.000
  32.385  116.000  164.000   11.000
  31.806  269.000  226.000  264.000
  30.696   68.000   69.000   66.000
  32.176  270.000  201.000  184.000
